"model","log_marginal","post_prob"
"int12_3",39.5589102575987,0.999999322748411
"int12_4",25.0902980079116,5.20428707809128e-07
"int12",23.872646803539,1.54007562081746e-07
"int13_2",19.3220689808058,1.62648929111122e-09
"main",18.3436128445568,6.11382646377625e-10
"int23_1",18.282873094318,5.75352718032651e-10
"int14_2",12.4447519708324,1.67675797449572e-12
"x1",10.8160122894447,3.28940784914873e-13
"int24_1",9.43430976141062,8.26136748138055e-14
"int14",6.41072788482319,4.01723295060091e-15
"null",4.44002044851582,5.59834490607405e-16
"x3",4.30805243814673,4.90621609131806e-16
"int34",3.79269396217447,2.9304163597253e-16
"int13",3.44909055538395,2.07828099734892e-16
"int24",2.71731348886212,9.99764069752295e-17
"int23",2.50122356534675,8.05472770344361e-17
"x2",-3.23000758836601,2.6122142770419e-19
"x4",-9.90910870841606,3.28331112522607e-22
"int124_3",-11.1768953477707,9.241006943098e-23
"int13_4",-19.800578581779,1.66150347653164e-26
"int34_1",-22.747006215477,8.72738212289394e-28
"int123_4",-22.8100690086659,8.1940039428899e-28
"int14_3",-22.8941223718261,7.53342131976437e-28
"int34_2",-25.4108551995216,6.08119706600867e-29
"int23_4",-29.3270716898878,1.21114981058582e-30
"int24_3",-30.8379491946487,2.6732040008785e-31
"int134_2",-38.6082292716417,1.12834612600832e-34
"int234_1",-42.6219167649204,2.03854363402464e-36
"full",-115.908092341884,3.03066796845596e-68
