"model","log_marginal","post_prob"
"null",4.98426513595412,0.999869782269095
"x2",-4.02616649600877,0.000122113226426509
"x1",-7.29933048416521,4.62642629548262e-06
"int12_3",-8.21051072633841,1.86005204675837e-06
"x3",-8.42543891760822,1.50031678857266e-06
"x4",-11.1271602948556,1.0065614263962e-07
"int12_4",-12.9025470050058,1.70529544420466e-08
"int12",-24.0486725636918,2.46092743025971e-13
"int23_1",-29.1427012412583,1.50935105188699e-15
"main",-29.4412326298436,1.11979810190745e-15
"int13_2",-29.4504319016884,1.10954401215026e-15
"int24_1",-29.8947274515627,7.11523794833472e-16
"int14_2",-31.0047631517489,2.34480671452532e-16
"int14",-43.5043518520169,8.74187617260551e-22
"int24",-43.5890873889394,8.03164444581705e-22
"int34",-44.8217146204572,2.3414304903407e-22
"int23",-45.0903424760131,1.78985427816387e-22
"int13",-45.422313930758,1.28423441261512e-22
"int34_2",-47.1516341873702,2.27829553113235e-23
"int23_4",-47.5539426541059,1.52366577061623e-23
"int24_3",-47.6978280492521,1.31947473245777e-23
"int14_3",-51.103455152912,4.37880917590217e-25
"int34_1",-51.5392774163195,2.83191892251889e-25
"int13_4",-53.1044467581239,5.92020038746597e-26
"int124_3",-68.6779067111942,1.02063083565301e-32
"int123_4",-71.5934517509666,5.52921608479111e-34
"int134_2",-86.0512708636199,2.90879089249413e-40
"int234_1",-89.5691487703197,8.62814706326296e-42
"full",-173.106814363574,4.52866651131588e-78
