"model","log_marginal","post_prob"
"int12_3",22.4478801223185,0.999971852213039
"int12_4",11.9557305897623,2.77526929083045e-05
"x1",7.36156697620802,2.80598421625068e-07
"int12",6.46514230456,1.14491418318809e-07
"null",-3.74763514621186,4.20165165516057e-12
"int13_2",-10.2017885269946,6.6132789999033e-15
"int23_1",-11.0995601366237,2.69475687729571e-15
"main",-11.3482876089927,2.10135109288774e-15
"int24_1",-17.5915430936573,4.08401392414192e-18
"int14_2",-17.772590350668,3.40768458291793e-18
"x2",-18.1288303238759,2.38641700386898e-18
"x3",-18.3950408332047,1.82865837613106e-18
"x4",-19.8814884345991,4.13596246423318e-19
"int13",-25.9861030405698,9.23370830912859e-22
"int23",-26.925085297268,3.61061630037538e-22
"int34",-27.002642761496,3.34116989582931e-22
"int24",-27.1547509506623,2.86971529558149e-22
"int14",-27.2976959497286,2.48747421865912e-22
"int34_1",-37.8061745584526,6.79179103290822e-27
"int13_4",-37.8659451121691,6.39773568259032e-27
"int14_3",-38.0792474975493,5.16880614842793e-27
"int124_3",-40.2793413830899,5.72666278601348e-28
"int123_4",-40.4876426320726,4.64983484265092e-28
"int23_4",-64.3830526378255,1.94891464526041e-38
"int24_3",-64.4588700851014,1.80661545089893e-38
"int34_2",-64.5885234600766,1.58693074745153e-38
"int134_2",-72.1515816960206,8.24068885411587e-42
"int234_1",-73.4743131828365,2.19537407278793e-42
"full",-146.738183437137,3.33744376424803e-74
