"model","log_marginal","post_prob"
"null",2.63595547768567,0.927259483475363
"x1",0.0905792365543476,0.0727375096545447
"x2",-10.2327912195183,2.3898772997854e-06
"int12_3",-12.3725416886597,2.81250810548402e-07
"x3",-12.6038375952112,2.23173819819674e-07
"x4",-13.3092382684518,1.10227923693872e-07
"int12_4",-17.1636688950342,2.3352515817097e-09
"int14_2",-23.9171969579943,2.7246687064562e-12
"int13_2",-25.4482706277036,5.8935484430723e-13
"int23_1",-25.4872317055104,5.6683450146398e-13
"main",-25.5320436633424,5.41994264210315e-13
"int24_1",-25.5508752705077,5.31883144266875e-13
"int12",-28.3486665532677,3.24153646770768e-14
"int14",-37.4353917847567,3.6680587688717e-18
"int24",-38.9171088237788,8.33555941465316e-19
"int34",-41.1911035076399,8.57731596028827e-20
"int13",-41.405285617494,6.9236212139043e-20
"int23",-41.4441533214818,6.65967860297762e-20
"int14_3",-44.2885359839495,3.87394611736686e-21
"int34_1",-46.2531054694614,5.43190153681482e-22
"int13_4",-46.4551999489678,4.43795987874619e-22
"int24_3",-55.9403338927142,3.37164653908053e-26
"int34_2",-57.344023654956,8.2837564500658e-27
"int23_4",-57.3558055113905,8.18673111248774e-27
"int124_3",-73.282687037518,9.91182819808445e-34
"int123_4",-75.6643349328202,9.15834979570366e-35
"int134_2",-83.2627664085454,4.5905039561147e-38
"int234_1",-84.7029669987535,1.08739966993956e-38
"full",-175.892825577819,2.71104552451849e-78
