"model","log_marginal","post_prob"
"null",-10.2692085228149,0.980848024197676
"int12_3",-14.858420112834,0.00996626548200387
"x2",-15.1447234513326,0.0074850118405792
"x1",-16.627318220694,0.0016994553721623
"x3",-24.2528007640071,8.29095912502006e-07
"int12_4",-25.4313577269946,2.55131444781354e-07
"x4",-25.9168733136707,1.57002745962784e-07
"int12",-30.6946335719459,1.3211506178947e-09
"int23_1",-31.7944653199959,4.39846836769604e-10
"int24_1",-33.9033716276822,5.33844903222019e-11
"main",-34.3309421487365,3.48115677905818e-11
"int13_2",-34.5846679345842,2.70104533847063e-11
"int14_2",-37.6406383969856,1.27157144147782e-12
"int24",-46.6101929279631,1.61775491330005e-16
"int23",-47.1928517398418,9.03373238032355e-17
"int13",-50.1443000349923,4.72138604942702e-18
"int34",-50.2698608902975,4.16427235520637e-18
"int14",-50.2716802875004,4.15670277785299e-18
"int24_3",-56.0170929719181,1.3290702798569e-20
"int23_4",-56.4199033955844,8.88402152939469e-21
"int13_4",-60.4839045852387,1.52628737269738e-22
"int14_3",-60.6226376053684,1.32857270602698e-22
"int34_2",-60.8190751483651,1.091625281509e-22
"int34_1",-60.9610369536337,9.47153473936252e-23
"int124_3",-71.5635860803799,2.35392042143208e-27
"int123_4",-76.1445901606514,2.41149842716608e-29
"int234_1",-91.254465680663,6.60923847528206e-36
"int134_2",-97.131642597467,1.85236223515559e-38
"full",-179.211487865562,4.17736133703321e-74
