"model","log_marginal","post_prob"
"int12_3",-7.22994788543321,0.928667845247871
"null",-9.98957737879753,0.0587988114589801
"int12_4",-12.0489766547205,0.00749864520952126
"x1",-12.4488129449169,0.00502731515546375
"x2",-19.2569694594029,5.55381367147858e-06
"int23_1",-21.0076245956076,9.64476032690822e-07
"int13_2",-22.0188230609493,3.50859731146282e-07
"int12",-22.4145926187253,2.3618536920734e-07
"main",-22.4439496198635,2.29352462606729e-07
"x4",-24.610202767141,2.62852201842448e-08
"int14_2",-25.3623500333118,1.23896264375486e-08
"x3",-26.0885571904262,5.99336118668274e-09
"int24_1",-26.6060399993045,3.57215687089884e-09
"int23",-36.2284103467095,2.36585529487281e-13
"int13",-36.6542857566792,1.54537128203547e-13
"int14",-37.4020009955411,7.31651445784402e-14
"int24",-38.1235274049965,3.55589801716578e-14
"int34",-38.2331936786993,3.18655808621236e-14
"int13_4",-57.6120703433672,1.22231358463672e-22
"int14_3",-58.278832163822,6.27497007620397e-23
"int34_1",-58.2999019195785,6.14414109656593e-23
"int123_4",-62.7841266167652,6.93405271285744e-25
"int23_4",-63.9491344579945,2.1628712212336e-25
"int24_3",-64.3033640697184,1.51771664225142e-25
"int34_2",-65.6052832004046,4.12832996626756e-26
"int124_3",-66.5745898541767,1.56606531504542e-26
"int134_2",-81.8220082048063,3.74059094350767e-33
"int234_1",-83.4785810181779,7.13673853982185e-34
"full",-169.897740338257,2.09959612657149e-71
