"model","log_marginal","post_prob"
"null",-8.423485881365,0.970890599984213
"x3",-11.9760698229487,0.0278165134403973
"x1",-15.1045168498053,0.00121796669649425
"int12_3",-18.4384449878503,4.34238994048941e-05
"int13_2",-19.2347632838767,1.95835841325926e-05
"x2",-20.2529726079917,7.07439796717479e-06
"int23_1",-20.9466118388251,3.53545893199145e-06
"main",-22.0305898776909,1.19585938462263e-06
"x4",-24.4475094870416,1.06665817575264e-07
"int12",-34.2502136463518,5.898817260736e-12
"int12_4",-35.0119297765904,2.75394859979322e-12
"int13",-35.1610932947166,2.37232910707311e-12
"int24_1",-36.1971352462542,8.41836273335076e-13
"int23",-36.87986473239,4.25326053492924e-13
"int14_2",-37.0779862823261,3.48882262845571e-13
"int24",-37.3309407091721,2.70908217498162e-13
"int34",-37.680467414894,1.909961702835e-13
"int14",-37.9008317478928,1.53222182923492e-13
"int13_4",-48.6359332482517,3.33523393587912e-18
"int14_3",-49.8599785265996,9.80686486865301e-19
"int34_1",-49.9072676543531,9.35390131757219e-19
"int23_4",-54.3853529039937,1.06214808500974e-20
"int34_2",-54.8252195388403,6.84153287454093e-21
"int24_3",-55.3482474368472,4.05513473130674e-21
"int123_4",-79.7445269494593,1.02999642392014e-31
"int124_3",-80.5768927918102,4.48067892613173e-32
"int134_2",-81.353094373592,2.0617868282216e-32
"int234_1",-83.4568008202064,2.51544982785955e-33
"full",-187.405963262481,1.8033001231308e-78
