"model","log_marginal","post_prob"
"int14_2",11.3210960513568,0.999784571558287
"int12_3",2.87841418316299,0.000215425089831146
"x1",-8.2765684815538,3.08140558726288e-09
"int23_1",-11.6276612458443,1.07991051485717e-10
"int12",-12.5671692817399,4.22050689523251e-11
"null",-12.6794615111097,3.77221743961266e-11
"int13_2",-12.7212168134297,3.61795050438067e-11
"int12_4",-13.091852910204,2.49745349244606e-11
"main",-13.2497698607201,2.13262722623759e-11
"x3",-18.8625507475299,7.78601403187943e-14
"x2",-26.3668370268029,4.287904067025e-17
"int23",-26.708459032002,3.04705650984072e-17
"x4",-27.7410258439922,1.08503173335883e-17
"int13",-28.1099410094502,7.50282158732777e-18
"int14",-28.4349625819181,5.4208768833866e-18
"int24",-28.5108473132317,5.02473571059035e-18
"int34",-29.0863675527901,2.82597268354656e-18
"int24_1",-32.580488786336,8.58401343577264e-20
"int14_3",-40.1676021363558,4.35159959067083e-23
"int34_1",-44.3486245881994,6.65049463859489e-25
"int13_4",-44.3637749928483,6.55049637354429e-25
"int23_4",-57.5651446912788,1.21057638270832e-30
"int124_3",-57.7036925477717,1.05395392953273e-30
"int123_4",-57.9205596469519,8.48471859260615e-31
"int34_2",-59.7316509489953,1.3870447862331e-31
"int24_3",-61.0342159187122,3.77045451081372e-32
"int234_1",-73.3921780180783,1.61956714596826e-37
"int134_2",-74.4973442570088,5.36329097079522e-38
"full",-163.299655513721,1.45571916620883e-76
