"model","log_marginal","post_prob"
"null",-10.7033481598708,0.994462540697865
"int12_3",-15.940281365801,0.00528709647770456
"x2",-19.5156964513103,0.000148058789117653
"x1",-19.9439393051394,9.64829747029027e-05
"int12_4",-22.8056953963034,5.51576565074279e-06
"x3",-26.3936443162091,1.52538470947749e-07
"x4",-26.3965727457288,1.52092426210577e-07
"int12",-31.8304608053632,6.64048787927041e-10
"int13_2",-43.2353761686853,7.39789528072512e-15
"int23_1",-43.8188084363827,4.12787716226634e-15
"main",-44.706293010132,1.69940586157548e-15
"int14_2",-47.3616022939947,1.19429315217029e-16
"int24_1",-47.4398673167306,1.1043859544471e-16
"int13",-59.1706586203795,8.88183995335544e-22
"int23",-59.7415721867776,5.0183197729691e-22
"int14",-60.594905740243,2.1377665538974e-22
"int24",-60.6120970210758,2.10132970414749e-22
"int34",-60.621573925923,2.08150966713029e-22
"int13_4",-64.8474973524287,3.04146768926896e-24
"int24_3",-66.1497946159195,8.26994634360047e-25
"int34_2",-66.1916588638749,7.930878195691e-25
"int23_4",-66.428542884081,6.25811957605947e-25
"int34_1",-66.8173282344681,4.24225260269707e-25
"int14_3",-66.8679276847902,4.03293723158363e-25
"int123_4",-75.4215577503702,7.77726907913331e-29
"int124_3",-79.1961300400427,1.78464240492037e-30
"int234_1",-104.920094730847,1.20164252764408e-41
"int134_2",-106.75550073717,1.917205161651e-42
"full",-181.996950955098,4.03387047812308e-75
