"model","log_marginal","post_prob"
"null",-8.9745118855473,0.899240848517713
"x1",-11.2000709148327,0.0971243267081729
"int12_3",-14.4967969222259,0.00359400028999864
"x2",-19.5559151534468,2.28260611664776e-05
"x3",-20.3727270913006,1.00854216379787e-05
"int12_4",-20.6371689593457,7.74191529336741e-06
"x4",-25.0666699264972,9.22870125718223e-08
"int13_2",-26.1729385119171,3.05277112693206e-08
"int23_1",-26.3407058404136,2.58127229720844e-08
"main",-26.5806836665895,2.030545730448e-08
"int12",-28.82812640831,2.14565944979083e-09
"int14_2",-35.0995202522791,4.05442296742821e-12
"int24_1",-35.2967666133446,3.32863401749463e-12
"int34",-39.3584664656574,5.73181565375133e-14
"int13",-42.111528284653,3.65302511350895e-15
"int14",-42.1128898711777,3.64805458840799e-15
"int24",-42.1664818185024,3.45769467706621e-15
"int23",-42.2806493792919,3.08463867682727e-15
"int34_1",-50.8322154621776,5.96082453915415e-19
"int14_3",-52.7642495905689,8.6344479821664e-20
"int13_4",-53.0223484817931,6.67027367874982e-20
"int24_3",-60.873375881844,2.59708268105277e-23
"int34_2",-61.5974688835383,1.25897231811397e-23
"int23_4",-61.5993515811362,1.25660428380062e-23
"int124_3",-74.7101679900989,2.54239670053357e-29
"int123_4",-76.0238366129934,6.83477594517383e-30
"int234_1",-85.8445632491141,3.71224726475645e-34
"int134_2",-85.9263051053271,3.42087227172e-34
"full",-182.821569030602,2.8383007602205e-76
