"model","log_marginal","post_prob"
"int12_3",-6.91451995252112,0.936019520811
"null",-9.60937346014833,0.063230249893654
"x1",-14.7033016460009,0.000387846606479745
"int12_4",-15.218365385871,0.000231723807476179
"x2",-15.8283826664884,0.000125905156439805
"x3",-19.1991051239194,4.32670567954561e-06
"int23_1",-22.1932473009982,2.16679551586602e-07
"int12",-22.4123802479839,1.74040250004546e-07
"x4",-24.7721678671026,1.64364096590773e-08
"int13_2",-25.1610356926938,1.11409905584723e-08
"main",-25.4124248716263,8.66456717256218e-09
"int14_2",-30.9003909591613,3.58388020331472e-11
"int24_1",-31.4056268822521,2.16238146845994e-11
"int23",-37.9053028516695,3.25206264689734e-14
"int14",-40.4695128901246,2.50343680586004e-15
"int13",-40.7889776295191,1.81884151965709e-15
"int24",-41.2565823689894,1.13950622349212e-15
"int34",-41.2858290875366,1.10666203912779e-15
"int23_4",-53.3668093775921,6.27064098980996e-21
"int34_1",-54.1727371514186,2.80092804476025e-21
"int14_3",-54.6134432752528,1.80262634672084e-21
"int13_4",-55.0185627670937,1.20216631425658e-21
"int34_2",-55.6819112066442,6.19264219511667e-22
"int24_3",-55.8793221475498,5.08325042128626e-22
"int123_4",-65.1219099091148,4.92194370311547e-26
"int124_3",-67.1396254968372,6.54415980687602e-27
"int234_1",-85.0545771126023,1.08514872850536e-34
"int134_2",-85.5952346443555,6.31952859389039e-35
"full",-170.295217432369,1.037407876634e-71
