"model","log_marginal","post_prob"
"int12_3",-0.984159332630156,0.999903352138236
"null",-10.3180414340127,8.83699344753805e-05
"x1",-13.0577604570915,5.70768082530344e-06
"int12_4",-14.4737333824082,1.38519352019861e-06
"int12",-14.6329674272945,1.18128852230289e-06
"x2",-20.7272115804334,2.66476783262955e-09
"main",-22.3936535248872,5.03422748373562e-10
"int13_2",-22.8714844743248,3.12186049223898e-10
"int23_1",-23.5433954861118,1.59443289920472e-10
"x3",-23.8886206167752,1.12895564031119e-10
"x4",-26.1608190170544,1.16378739929996e-11
"int14_2",-31.8270599278008,4.02769420325906e-14
"int24_1",-32.24414170736,2.65411767763629e-14
"int13",-37.7015014338515,1.13192840821073e-16
"int24",-38.168674041165,7.09460914167816e-17
"int23",-38.1719446730598,7.07144319103769e-17
"int14",-38.1803190077862,7.01247182636599e-17
"int34",-38.2147899543612,6.77486409397895e-17
"int13_4",-55.0205369716425,3.40609999506028e-24
"int34_1",-55.0569632231202,3.28426107932809e-24
"int14_3",-55.4613918320254,2.19177798541329e-24
"int124_3",-61.5010380870868,5.22169521941396e-27
"int123_4",-61.8719719127755,3.60343759793454e-27
"int24_3",-64.2788468491814,3.24656798821077e-28
"int34_2",-64.4759097713427,2.66588347390405e-28
"int23_4",-64.6899473472158,2.1522158444062e-28
"int134_2",-84.382999696413,6.02978541858133e-37
"int234_1",-85.4907148020449,1.99171548238352e-37
"full",-169.637010245987,5.68794666483347e-74
