"model","log_marginal","post_prob"
"null",-13.0891884519579,0.990779724441515
"x1",-17.7779136031623,0.00911359342928206
"int12_3",-22.2404557214618,0.000105107143382689
"x3",-27.0533074416926,8.5395952820908e-07
"x2",-27.4808513894328,5.56874474223592e-07
"x4",-28.706428636593,1.63491762517032e-07
"int12_4",-34.2409752539439,6.45465181541967e-10
"int12",-38.0377053507574,1.44868475420405e-11
"int23_1",-43.7488717151011,4.79342407077791e-14
"int13_2",-43.9927662269279,3.75598467629711e-14
"main",-44.7307501069844,1.7956491526416e-14
"int24_1",-51.7693610289712,1.57540275726179e-17
"int14_2",-51.9470667975167,1.31890940918253e-17
"int34",-58.9729269978827,1.17198661278845e-20
"int13_4",-59.1898548575922,9.43435205492631e-21
"int34_1",-59.2193527817033,9.16012273604274e-21
"int14_3",-59.4482593042109,7.28598802644185e-21
"int23",-59.6178614225822,6.14937798989306e-21
"int24",-59.7042994466021,5.64016270122481e-21
"int13",-59.8219218615941,5.01428328947929e-21
"int14",-60.6441803374747,2.20346698444943e-21
"int34_2",-72.549982062239,1.48758762187068e-26
"int23_4",-73.0165037630686,9.32985202240293e-27
"int24_3",-73.0655937089055,8.8829100219018e-27
"int124_3",-81.5204166997926,1.89091624361854e-30
"int123_4",-83.9322503980721,1.6952206193977e-31
"int234_1",-103.690402058006,4.45010222716978e-40
"int134_2",-103.969566831795,3.36612521333523e-40
"full",-187.297433125396,2.17920329437363e-76
