"model","log_marginal","post_prob"
"null",-4.85100051104099,0.963516907151309
"x2",-8.1365195676546,0.0360559168311155
"x3",-12.6397877695582,0.000399238129959087
"int12_3",-15.4512756620605,2.40003919941301e-05
"x1",-17.3370692383358,3.64106633174015e-06
"int12_4",-20.3431057409517,1.80187029350069e-07
"x4",-20.7815101401952,1.16232322007447e-07
"int12",-30.7082570520326,5.67800155148345e-12
"int13_2",-31.8857147942667,1.74917034869578e-12
"main",-31.9327871509084,1.66874063709251e-12
"int23_1",-32.6407204168292,8.2212400840229e-13
"int24_1",-36.4444519338353,1.83230481378246e-14
"int14_2",-38.2974486159595,2.87244345714606e-15
"int24",-46.00151516313,1.29544177783619e-18
"int13",-47.0818442197311,4.39781494670829e-19
"int23",-47.7755926079558,2.19758587064584e-19
"int14",-47.7992249648399,2.14626059438178e-19
"int34",-47.8648412457713,2.00995189412821e-19
"int24_3",-48.4727790541852,1.09436357045443e-19
"int23_4",-49.7168401707043,3.15408032720623e-20
"int34_2",-49.8748767002689,2.69301242332795e-20
"int13_4",-53.8995004630457,4.8124526000389e-22
"int14_3",-55.797954400318,7.20905594582059e-23
"int34_1",-55.9847116861838,5.98095778634853e-23
"int124_3",-76.7510615400383,5.7287462552864e-32
"int123_4",-77.7478832823021,2.1141967664486e-32
"int134_2",-92.5566666205602,7.83019390142318e-39
"int234_1",-93.4256484996705,3.283813483642e-39
"full",-184.192890352873,1.24929846786754e-78
