"model","log_marginal","post_prob"
"int12_3",-9.25146345157364,0.893658908541131
"null",-11.4229676420777,0.101882478534718
"int12_4",-14.5584769460246,0.00442960614528998
"x2",-19.6515136507058,2.71948943551246e-05
"x1",-22.4632950847254,1.63435431852047e-06
"int12",-24.9641265349581,1.34044474331381e-07
"x3",-26.7562427197678,2.23327778510087e-08
"x4",-26.8106102887072,2.1151014878314e-08
"main",-37.0260924759219,7.74111763057654e-13
"int13_2",-37.2889712070847,5.95164315972264e-13
"int23_1",-37.4004899582691,5.32359374645194e-13
"int14_2",-41.1846196436288,1.20998020404313e-14
"int24_1",-41.7865757615064,6.62753522602053e-15
"int14",-52.1503384381513,2.09135183863523e-19
"int34",-52.4804253282677,1.50339183618432e-19
"int24",-52.6755090106727,1.23693939305662e-19
"int13",-52.854278677273,1.03445056480812e-19
"int23",-52.9670280953957,9.24151751484624e-20
"int23_4",-65.9242171289905,2.180256513785e-25
"int34_2",-65.932683403031,2.16187578260509e-25
"int24_3",-65.9718571196076,2.07882440937848e-25
"int123_4",-68.0700768799237,2.55019003217064e-26
"int14_3",-68.1376760610758,2.38349690621602e-26
"int13_4",-68.6050528821267,1.49360382864712e-26
"int34_1",-68.7195154799865,1.33206354675034e-26
"int124_3",-71.0460914333096,1.30048649114606e-27
"int134_2",-95.7826534453986,2.35046323326158e-38
"int234_1",-97.2469890663494,5.43501293932235e-39
"full",-175.085904900134,8.51508442841893e-73
