"model","log_marginal","post_prob"
"int12_3",-8.27717836564926,0.878200464480353
"null",-10.2754554208814,0.119056459692869
"x2",-14.1729165796005,0.002416056518159
"x3",-17.1689539076545,0.000120765980082571
"x1",-17.2632748144393,0.000109895917929382
"int13_2",-18.5462195238697,3.0465320618063e-05
"int12_4",-18.6243086188997,2.81768272878421e-05
"int23_1",-18.6737224487235,2.6818342711512e-05
"main",-19.5867275383453,1.07626412432429e-05
"int12",-24.174407975837,1.09525328696464e-07
"x4",-25.7857569861884,2.18632429901926e-08
"int24_1",-28.4855347006517,1.4696571025217e-09
"int14_2",-28.5291143391354,1.40698549865166e-09
"int13",-34.2673459836847,4.53113792688947e-12
"int23",-34.4916333650471,3.62076643055764e-12
"int14",-34.7443986379526,2.81206883219826e-12
"int34",-35.5279160603128,1.28454302086426e-12
"int24",-35.5281138459434,1.28428898183638e-12
"int23_4",-48.0231418730537,4.80995522111162e-18
"int34_2",-50.9344713716429,2.61677689819858e-19
"int24_3",-51.1049554373519,2.20661419705838e-19
"int34_1",-55.730989692921,2.16105220201504e-21
"int14_3",-55.9813980665509,1.68234198278483e-21
"int13_4",-56.0539468271765,1.56461235901925e-21
"int124_3",-68.8174228348553,4.48022222808067e-27
"int123_4",-71.5238883049834,2.99155186916157e-28
"int234_1",-80.8699868106754,2.61178563520463e-32
"int134_2",-81.4477556593119,1.46560084309377e-32
"full",-176.234700473262,1.00131014649177e-73
