"model","log_marginal","post_prob"
"int12_3",25.7510893332328,0.999437017414646
"int12_4",18.2690882225143,0.000562812370978611
"int12",10.147603145731,1.67204315098855e-07
"x1",6.12498875742139,2.99397555114989e-09
"null",-0.00956450938549835,6.48702567533618e-12
"int13_2",-0.196404416086551,5.38148428479159e-12
"main",-1.10538661351754,2.1683836495768e-12
"int23_1",-2.06176020027664,8.33275000453027e-13
"x2",-2.0658341730811,8.29887166420128e-13
"int14_2",-2.86178670271525,3.74404670010064e-13
"int24_1",-6.4433987024166,1.04199810545457e-14
"int14",-12.8422800021666,1.73327746449881e-17
"x3",-13.2882551356673,1.10964369786341e-17
"x4",-14.0377466393122,5.24425168828964e-18
"int13",-15.0224613994129,1.95896799248415e-18
"int23",-16.7049699573375,3.6418592535932e-19
"int24",-16.7806395834564,3.37644948471455e-19
"int34",-16.9295747503269,2.90923320262559e-19
"int14_3",-26.4823104261298,2.06575182154155e-23
"int13_4",-33.6091378145029,1.65934364398598e-26
"int34_1",-33.9307267936492,1.20301769969011e-26
"int123_4",-34.8504410228995,4.79562485439359e-27
"int124_3",-34.9131418641243,4.50416791911991e-27
"int24_3",-44.1915865452154,4.20762713643446e-31
"int23_4",-45.1145206053748,1.67190685284258e-31
"int34_2",-45.6485116788586,9.80172923438193e-32
"int134_2",-58.9409806583979,1.65370017588008e-37
"int234_1",-64.0183961671237,1.03124827433354e-39
"full",-141.475523516552,2.36679281876285e-73
