"model","log_marginal","post_prob"
"int12_3",16.5021227265699,0.999999658015119
"int12_4",1.12281867575061,2.09340360005547e-07
"int12",0.665345715903385,1.3248752423748e-07
"x2",-6.74751806642413,7.99482844248949e-11
"null",-6.82318786392483,7.41218368669542e-11
"int23_1",-10.5543993851738,1.77623980749961e-12
"int13_2",-11.0419303685127,1.09086142126493e-12
"main",-14.7562448453329,2.65866306161683e-14
"x3",-14.9164412300069,2.26511833670239e-14
"x1",-15.7134551079712,1.02082704316957e-14
"x4",-22.8693131791339,7.9653065217355e-18
"int14_2",-25.0050122137423,9.41196248125071e-19
"int24_1",-25.01992061629,9.27268593088572e-19
"int23",-26.4962117007619,2.11865615294465e-19
"int13",-26.9648393886175,1.32598331630778e-19
"int34",-30.5132438139643,3.81492143324718e-21
"int24",-30.5651448595292,3.62197343392173e-21
"int14",-30.6953316956948,3.17984415784858e-21
"int13_4",-44.2644063762594,4.06847430697668e-27
"int124_3",-44.269573210143,4.04750738900841e-27
"int123_4",-46.3888593357211,4.8617584796508e-28
"int14_3",-50.3261404698187,9.48099483771139e-30
"int34_1",-50.391125261419,8.88446690036454e-30
"int34_2",-50.5841938137718,7.32458067473634e-30
"int24_3",-50.6836497164268,6.63116168201727e-30
"int23_4",-50.6912805796767,6.58075277039888e-30
"int134_2",-73.4226329593786,8.83435141161922e-40
"int234_1",-73.8405567901357,5.81664631471486e-40
"full",-152.473061242664,4.12106889538582e-74
