"model","log_marginal","post_prob"
"int12_3",0.671752896523458,0.999993243579667
"int12_4",-11.2559835218541,6.60460665205609e-06
"int12",-15.2569209400249,1.20854246357529e-07
"null",-16.7648935965185,2.67520896343045e-08
"x1",-18.9097748172233,3.13218663714339e-09
"x3",-19.980768920113,1.07329919433993e-09
"int13_2",-26.7880114422137,1.18678743341368e-12
"int23_1",-27.3804230956782,6.56284015867802e-13
"x2",-31.348578615315,1.24091999209819e-14
"x4",-32.7536490642021,3.04459436170723e-15
"main",-34.6332584414839,4.64756484627958e-16
"int14_2",-39.1134551850473,5.26624105563904e-18
"int13",-42.0557147476851,2.77775310761832e-19
"int24_1",-42.4926316474606,1.79449826804665e-19
"int23",-43.2096651149522,8.7607112271113e-20
"int34",-45.4515147673108,9.30928726586627e-21
"int14",-48.2114302121514,5.89251075336741e-22
"int24",-50.5026724787062,5.95972898179576e-23
"int23_4",-51.509534149889,2.17746931110371e-23
"int34_1",-51.6580872127842,1.87687896651062e-23
"int14_3",-55.0173829790741,6.52398048055841e-25
"int34_2",-55.6701376688237,3.39644740020977e-25
"int13_4",-56.1431778820907,2.11634340345029e-25
"int123_4",-57.8552809533987,3.81969971725332e-26
"int124_3",-58.6883766406362,1.66042920178726e-26
"int24_3",-64.3934406795518,5.52767539345013e-29
"int234_1",-85.9087479710959,2.50359052049418e-38
"int134_2",-86.8327475802203,9.93745939148725e-39
"full",-161.493212706329,3.73806928166366e-71
