"model","log_marginal","post_prob"
"x1",-0.168473266957895,0.948280813004742
"null",-3.11687590828457,0.0497120835492393
"int12_3",-6.76752191740924,0.00129123874388492
"x4",-7.73084674708408,0.00049276504263774
"x3",-8.60150294074286,0.000206309254776347
"x2",-11.7795351428589,8.59640487204226e-06
"int13_2",-12.3720268415608,4.75336305460572e-06
"main",-13.6506460117729,1.32343841384743e-06
"int23_1",-13.9642755803652,9.67155142205368e-07
"int13_4",-14.6345549443436,4.94763343952192e-07
"int12",-15.0346459626361,3.31619602671135e-07
"int14_3",-15.6957555219092,1.71207963372871e-07
"int34_1",-16.4090414606194,8.38972670415316e-08
"int12_4",-16.8339074147663,5.48568510873016e-08
"int24_1",-19.4395828843228,4.05135590011566e-09
"int14_2",-19.482332653785,3.88181118811721e-09
"int24",-19.9000370340564,2.55639347278575e-09
"int13",-20.2563889598644,1.79005355732648e-09
"int34",-21.5009554038226,5.1565316298669e-10
"int14",-21.6063870028431,4.64054858935741e-10
"int23",-21.6640427419625,4.38056122873882e-10
"int24_3",-28.0649120658594,7.27222869930694e-13
"int23_4",-30.6235580015491,5.62939492480726e-14
"int34_2",-31.0574875077967,3.64761108747969e-14
"int124_3",-32.2714571654506,1.08339843431646e-14
"int123_4",-40.1452464595776,4.12330026101757e-18
"int134_2",-42.4398148109492,4.15648854705364e-19
"int234_1",-43.5603311947251,1.35547810183359e-19
"full",-85.9137547754853,5.4731122455055e-38
