"model","log_marginal","post_prob"
"int12_3",14.6770497481028,0.739755414457821
"int12_4",13.1470580868882,0.160184768061093
"x1",12.6695951013635,0.0993714614034677
"null",6.86875672487424,0.000300600417532462
"int13_2",6.22030487937216,0.000157170314139839
"int12",6.13886711486462,0.000144878035836038
"int23_1",5.2271300156913,5.82157046178337e-05
"int14_2",3.71867936752852,1.28803707985493e-05
"main",2.98908711842589,6.20969797729436e-06
"int24_1",2.85147042083796,5.41133356389743e-06
"x2",2.07258143876549,2.48334534396102e-06
"x3",0.0484360865613258,3.28066557492739e-07
"x4",-1.22621187804063,9.17042332557798e-08
"int13",-1.71983570617373,5.597721395378e-08
"int23",-2.95871354993217,1.62171102071054e-08
"int24",-3.85614124102826,6.61036703394854e-09
"int14",-4.0470151342364,5.46172834399784e-09
"int34",-4.74120849992078,2.72800867647425e-09
"int13_4",-8.54999290278907,6.04939159164653e-11
"int34_1",-9.31486522240621,2.8153466109297e-11
"int14_3",-11.2844375128267,3.92787350506227e-12
"int124_3",-17.37232595257,8.91704867504166e-15
"int123_4",-18.0174601879607,4.6778134556716e-15
"int34_2",-20.279203068611,4.8728208664945e-16
"int134_2",-20.944789412039,2.50449385277847e-16
"int24_3",-21.049017984734,2.25659736186653e-16
"int23_4",-21.0549882311409,2.24316505655935e-16
"int234_1",-23.9473012354857,1.24378596902223e-17
"full",-69.4273162084112,2.2030589266863e-37
