"model","log_marginal","post_prob"
"null",-5.03684503948976,0.857059699216231
"x2",-7.06881637091107,0.112340703064308
"x3",-8.43903745925257,0.0285402438769349
"x4",-11.1263212060876,0.00194260801961977
"x1",-13.9992508079514,0.000109821584223904
"int12_3",-16.9103764631631,5.97588038764604e-06
"int12_4",-18.7664947438462,9.33899126205755e-07
"main",-24.2399171915011,3.91942901133946e-09
"int13_2",-24.5457872626476,2.88659010683743e-09
"int24_1",-24.779899880382,2.28407994629957e-09
"int23_1",-24.7978690183839,2.24340355289429e-09
"int12",-25.0681134488221,1.71214971714495e-09
"int24_3",-25.9221939935738,7.2881830315554e-10
"int14_2",-26.548945830154,3.89425518300395e-10
"int34_2",-27.5820403884588,1.38598056576745e-10
"int23_4",-28.2844932228474,6.86571467162935e-11
"int13_4",-28.3200982612042,6.62556134169851e-11
"int24",-30.562275303216,7.03813450582686e-12
"int34_1",-30.8632612921147,5.20883989043654e-12
"int14_3",-31.3574812450346,3.17763499637306e-12
"int34",-31.8750030845495,1.89385676975321e-12
"int14",-32.0995371685271,1.51298010413562e-12
"int13",-32.1020049717471,1.50925097023971e-12
"int23",-32.1626356978604,1.42046283044891e-12
"int234_1",-48.0176370266763,1.84795029753672e-19
"int124_3",-48.4247849982206,1.22989537653784e-19
"int123_4",-50.095848322656,2.31278141182318e-20
"int134_2",-51.4631203011866,5.89299282944612e-21
"full",-101.491234409697,1.10510111042178e-42
