"model","log_marginal","post_prob"
"int12_3",30.2731551884329,0.531531422867904
"int12_4",30.1365711698361,0.463672413984363
"x1",25.2929413417743,0.00365299898690938
"int12",23.7501426504154,0.000780945260273779
"int13_2",22.2041080627392,0.000166412637235611
"int23_1",21.8102767181821,0.000112239965214326
"main",20.8597985722872,4.33870487198078e-05
"int14_2",20.4533533191185,2.88963626347579e-05
"null",19.4164090094582,1.02448118569858e-05
"int24_1",16.2607218277812,4.36522322820015e-07
"int14",15.7822046061692,2.70513577967775e-07
"x2",15.3799706930532,1.80926049182228e-07
"int13",14.1747584671881,5.42105833346049e-08
"int23",13.9450959613765,4.30866691175121e-08
"int34",13.716635013325,3.42865346055936e-08
"int24",12.4159698070672,9.33795701906244e-09
"x3",11.8608991774814,5.36028349291509e-09
"x4",11.52349332818,3.82520099974922e-09
"int14_3",4.49050089498398,3.37492756083567e-12
"int13_4",3.1675419430626,8.98898556475139e-13
"int123_4",2.98454965538352,7.48579866336438e-13
"int34_1",2.87169681417213,6.68692998579417e-13
"int124_3",-0.774832029169364,1.74405196671783e-14
"int134_2",-4.15115439272336,5.95993124482124e-16
"int34_2",-6.90305816132208,3.80281000822024e-17
"int23_4",-7.6369536455952,1.82548332032853e-17
"int24_3",-7.87425080938138,1.43986249758853e-17
"int234_1",-8.88483034894674,5.24121412465112e-18
"full",-46.7904984875752,1.80804567423285e-34
