"model","log_marginal","post_prob"
"null",-11.9215879816292,0.936504401716531
"x3",-15.2245090634329,0.0344404980296854
"x1",-15.4133751110477,0.0285131987079976
"x2",-20.0293563041493,0.000282066026064419
"x4",-20.1401137469402,0.000252493053064743
"int12_3",-23.8052770541949,6.46381970376901e-06
"int13_2",-26.8268722431396,3.14939487911942e-07
"int23_1",-26.914073656258,2.88639673407535e-07
"main",-27.1082801477517,2.37691262196061e-07
"int12_4",-29.1046816705393,3.22839786810425e-08
"int24_1",-31.8541834475139,2.06487421996746e-09
"int14_2",-32.2825233674697,1.3454511632592e-09
"int12",-32.4321596469259,1.15846182785488e-09
"int24",-34.4544762282602,1.53320700958258e-10
"int34",-34.9620383326713,9.22931300386863e-11
"int13",-35.3734730359437,6.11625457537039e-11
"int23",-35.4609216869445,5.60411562411578e-11
"int14",-35.4673629742683,5.56813391385914e-11
"int34_1",-35.7584479361702,4.16191377878191e-11
"int14_3",-36.3038936918292,2.41217602679831e-11
"int13_4",-36.3647966229066,2.26965156638216e-11
"int24_3",-36.8705238785744,1.36875158018918e-11
"int34_2",-38.8665137399809,1.85984713831387e-12
"int23_4",-39.2399165563045,1.28029623445378e-12
"int124_3",-56.1415174428176,5.84841884474568e-20
"int123_4",-56.4804231162356,4.16728884937872e-20
"int234_1",-57.7191020715858,1.20754178800968e-20
"int134_2",-58.3441863878412,6.462960468865e-21
"full",-106.060582414833,1.22310575238724e-41
