"model","log_marginal","post_prob"
"x1",-0.774905171482551,0.533022773941682
"null",-0.916092270916812,0.462837977234494
"x3",-6.53033724038747,0.00168730415746426
"x4",-6.7712756846285,0.00132603546592087
"int12_3",-7.27672986679761,0.000799906411152919
"x2",-8.18197677956911,0.000323515757438969
"int12_4",-13.8769079249175,1.08797337502044e-06
"int23_1",-14.3831562396236,6.55778868176538e-07
"main",-15.7987498554558,1.59210945643615e-07
"int12",-15.846321060034,1.51814414936857e-07
"int14_3",-15.9416850901362,1.38005672641364e-07
"int13_2",-15.9827084495721,1.3245877050092e-07
"int34_1",-16.4212564060734,8.54322337937666e-08
"int14_2",-16.6221363651399,6.98844745694119e-08
"int24_1",-20.0460454419685,2.27717226497072e-09
"int14",-20.498790209385,1.44800923421049e-09
"int34",-20.6653304797296,1.22586828968339e-09
"int13_4",-20.7473426785814,1.1293443035525e-09
"int24",-22.5868400229495,1.79449734231959e-10
"int23",-22.7756357890581,1.48576409867066e-10
"int13",-24.0772344834367,4.04271130953498e-11
"int34_2",-24.8220561916794,1.91955593388444e-11
"int23_4",-26.4655162677086,3.7106938912727e-12
"int24_3",-27.4858733077333,1.33757978693798e-12
"int123_4",-37.9363306881022,3.87029192260916e-17
"int124_3",-38.6825336080497,1.83515145786796e-17
"int234_1",-39.8330178972819,5.80795088013614e-18
"int134_2",-42.2780291352544,5.03695470985653e-19
"full",-86.4642754805424,3.2533072582102e-38
