"model","log_marginal","post_prob"
"null",-8.64979690827759,0.970607155690815
"x2",-12.4178963989112,0.0224170609554739
"x1",-13.6618496254238,0.00646154912862
"x3",-16.8377537665361,0.00026981059966125
"x4",-16.9389514837426,0.000243842497032733
"int12_3",-24.0162926779399,2.05806539252046e-07
"int12_4",-24.0857535963292,1.9199621903295e-07
"int23_1",-25.1184918618345,6.83565517039935e-08
"int24_1",-25.4968962999634,4.68210540986291e-08
"int13_2",-25.7784498384162,3.53316596953794e-08
"main",-26.4038870524043,1.89034079990808e-08
"int14_2",-26.7173556705215,1.38166392018084e-08
"int12",-32.4340443106209,4.54648838284229e-11
"int23",-33.5007592013535,1.56461573994282e-11
"int24",-33.5913712128587,1.42907623890928e-11
"int13",-34.2725604086692,7.23133846750484e-12
"int34",-34.3393487630139,6.76414448435941e-12
"int14",-34.7111060751975,4.66402346167102e-12
"int34_2",-36.6887650986735,6.45467418971257e-13
"int24_3",-36.7778606976453,5.90446562349923e-13
"int23_4",-37.0690375459442,4.41290014098965e-13
"int34_1",-37.5206796342565,2.80917266112021e-13
"int14_3",-38.0556462630407,1.64530106311315e-13
"int13_4",-38.2044581272602,1.41780729588079e-13
"int234_1",-54.2297949750863,1.55561400073547e-20
"int123_4",-55.3473097124778,5.08828418820049e-21
"int124_3",-55.8822086109473,2.98035309158597e-21
"int134_2",-57.8350166108322,4.22837971558681e-22
"full",-103.239352365258,8.07832847456186e-42
