"model","log_marginal","post_prob"
"null",-2.97131552693036,0.900983290855606
"int12_3",-5.86440962656018,0.0499185467818155
"int12_4",-6.6257285069099,0.0233144591469139
"x1",-7.00510580200854,0.0159537902981565
"x3",-8.16292443043472,0.00501221437678546
"x2",-8.28588599935648,0.00443228937674306
"x4",-10.9899862083363,0.000296655433846431
"int12",-12.7825297749781,4.94038197095544e-05
"int23_1",-13.1651607521463,3.36965940704592e-05
"main",-15.4371283317215,3.47442565603215e-06
"int13_2",-16.0966690693784,1.79658645197526e-06
"int14_2",-18.1737109478643,2.25112853901975e-07
"int24_1",-18.7187286608659,1.30527526604474e-07
"int23",-20.7416415224737,1.72648263823927e-08
"int34",-22.1534025675174,4.2076749625132e-09
"int14",-22.9179819507423,1.95879766047412e-09
"int24",-23.4702632299454,1.12755273991136e-09
"int23_4",-23.5781052050697,1.01228240893838e-09
"int13",-23.6065972496026,9.83847422505688e-10
"int34_1",-26.6828601394288,4.53861928603457e-11
"int14_3",-27.1052195348615,2.97505774337585e-11
"int13_4",-27.23107260081,2.6232404916355e-11
"int34_2",-29.1478351918204,3.85832396947146e-12
"int24_3",-29.2443504859209,3.50334277154027e-12
"int123_4",-32.4225332520198,1.45953795605352e-13
"int124_3",-35.507171193009,6.67688901115634e-15
"int234_1",-43.0953823901813,3.38108358023229e-18
"int134_2",-44.4674560084549,8.57377151049265e-19
"full",-81.7113072992465,5.73287938980227e-35
