"model","log_marginal","post_prob"
"null",10.7635789096291,0.94145606048059
"x1",7.94400274041554,0.0561401648926363
"int12_4",4.00590606818058,0.00109390606429135
"x4",3.32591631157756,0.000554197077053354
"x3",3.27289174093051,0.000525576516939765
"x2",1.99935851722532,0.000147077927283339
"int12_3",1.41545714336995,8.20280441016188e-05
"int12",-3.00780445361981,9.83930113856809e-07
"int14_2",-8.55424041670179,3.83864296244724e-09
"int14_3",-10.8086311801891,4.02817426953135e-10
"int24_1",-11.3253629134139,2.40267212934906e-10
"int13_2",-11.6139407658693,1.80039062054297e-10
"int23_1",-11.6428704430013,1.74905208530096e-10
"main",-11.7388082549688,1.5890496985276e-10
"int34_1",-13.1793453831363,3.76287814431924e-11
"int13_4",-13.3929192255116,3.03924851584151e-11
"int14",-15.8651160130951,2.56510289167999e-12
"int34",-18.7775540900043,1.39395580432112e-13
"int24",-18.7798517152718,1.39075669283038e-13
"int23_4",-18.8817316234019,1.25604522456978e-13
"int13",-18.8858838070878,1.2508407066143e-13
"int24_3",-18.8879362366404,1.24827607694359e-13
"int23",-18.9016811926978,1.23123595326702e-13
"int34_2",-19.7943195074178,5.04281916178937e-14
"int124_3",-26.8070213919168,4.5404161810297e-17
"int123_4",-28.5463954925204,7.97434624747548e-18
"int134_2",-37.1825135818433,1.41604370475033e-21
"int234_1",-39.5703253019735,1.30035880807423e-22
"full",-79.253960607976,7.58017738037982e-40
