"model","log_marginal","post_prob"
"null",-3.16556136720469,0.948046156494392
"x3",-6.29830878927422,0.041332774938179
"x1",-7.80788361180087,0.00913470544602416
"x2",-10.0692392480586,0.000951919609557049
"x4",-11.1464142170366,0.000324182172473995
"int12_3",-11.5815304890324,0.000209807269810762
"int12_4",-18.112221439116,3.05898600281618e-07
"int12",-19.8067747876527,5.61878379485683e-08
"int13_2",-19.9293558971655,4.97056802520935e-08
"main",-20.7836010392644,2.11549532705096e-08
"int23_1",-21.3041761170802,1.25698237049951e-08
"int24_1",-22.0119456525818,6.1936802763947e-09
"int34_1",-23.7973394816175,1.03887212856946e-09
"int13_4",-24.536165816344,4.96242429843741e-10
"int24",-24.7955947019787,3.82847099527228e-10
"int14_2",-25.3941954481062,2.1040514740142e-10
"int14_3",-26.1119673385017,1.02643626817383e-10
"int34",-26.7557207934139,5.39204385594653e-11
"int34_2",-27.5342444967897,2.47539704090499e-11
"int13",-27.5948389481964,2.32985574190572e-11
"int24_3",-28.2210893548386,1.24552352765918e-11
"int14",-28.8610760189176,6.56763878594856e-12
"int23",-29.1979518825943,4.68927746011028e-12
"int23_4",-29.9138953118441,2.29179437742345e-12
"int124_3",-39.6408203901532,1.36718020651882e-16
"int123_4",-44.2545437665842,1.35553632101364e-18
"int234_1",-47.3517051973536,6.1239415914616e-20
"int134_2",-49.2736727363631,8.9604772859508e-21
"full",-92.6204387809044,1.33989214704138e-39
