"model","log_marginal","post_prob"
"null",-2.30619547738866,0.99621502140993
"x3",-8.66871206181231,0.0017184909220531
"x4",-8.81136710138698,0.00149002290934159
"x1",-10.391841590702,0.000306762025238254
"x2",-10.5206018762998,0.000269700477142835
"int12_3",-22.239702342875,2.19452761042105e-09
"int12_4",-25.9882055201919,5.16876519921662e-11
"main",-28.6426354141351,3.63565402604279e-12
"int13_2",-29.6093422064539,1.38276100289393e-12
"int23_1",-29.7503363430127,1.20092019314998e-12
"int24_3",-29.9985625460322,9.3693805161927e-13
"int24_1",-30.2271519500022,7.45479594710247e-13
"int34_2",-30.3136962853344,6.83675525548927e-13
"int12",-30.4140253849817,6.18411644765169e-13
"int14_2",-30.7822069815903,4.27935605987105e-13
"int23_4",-31.5750074376007,1.9367321402126e-13
"int34_1",-31.8703394652372,1.44147956433106e-13
"int14_3",-32.8217271290085,5.56706224691154e-14
"int13_4",-32.9990412524333,4.66250737680088e-14
"int34",-35.8491366072187,2.69673856866173e-15
"int24",-36.1550557252225,1.98600282351058e-15
"int14",-36.8176253453315,1.02383396224009e-15
"int13",-37.2721951400478,6.49848885156288e-16
"int23",-37.4198298334029,5.60654672041556e-16
"int123_4",-54.5265316480766,2.08616782930776e-23
"int124_3",-55.3103326604959,9.52683819745106e-24
"int234_1",-59.8116043344917,1.0569911224131e-25
"int134_2",-60.3415085302677,6.22209835033307e-26
"full",-108.97782930892,4.69300630096033e-47
