"model","log_marginal","post_prob"
"int12_3",364.934754018481,0.999478777683261
"int12",357.375941478117,0.000521222315212219
"int123_4",337.727159169105,1.52638914220655e-12
"int124_3",329.588785762308,4.45876523040531e-16
"int12_4",299.973782567637,6.13171748548231e-29
"int13_2",283.955271795861,6.77378332061348e-36
"int13",278.580265547976,3.13686440880243e-38
"full",277.9819748828,1.72449290628041e-38
"main",277.255767880895,8.3420678641735e-39
"int23_1",273.488313983994,1.92792120595896e-40
"int14",269.528540207171,3.67604974303543e-42
"int34",268.519637965239,1.34035766738808e-42
"int23",267.733619336719,6.10741104266441e-43
"int24",267.633084941716,5.52326164650167e-43
"int134_2",254.756690300047,1.41269522528618e-48
"int234_1",240.804301043483,1.23197760659464e-54
"int14_2",233.24462451649,6.4191424464684e-58
"int24_1",231.950241978357,1.75927535707273e-58
"int13_4",159.620868101052,6.80903967843308e-90
"int14_3",156.721337619602,3.74831237509587e-91
"int24_3",155.951270531946,1.73540118587831e-91
"int34_2",155.491375699735,1.09564560760637e-91
"int23_4",154.728447255185,5.10898336311949e-92
"int34_1",153.270055228933,1.18840064541707e-92
"x1",140.837142667673,4.73606396876095e-98
"x3",140.338143541995,2.87544452224559e-98
"x2",138.410987117209,4.18554091689591e-99
"null",110.498294253645,3.15807984620744e-111
"x4",105.663042936131,2.50899699018659e-113
