"model","log_marginal","post_prob"
"int12_3",417.516440387667,0.998450484246483
"int12",411.048178291204,0.00154951575350508
"int124_3",385.400970210962,1.12656187676991e-14
"int123_4",381.892911515977,3.37461721029723e-16
"int12_4",381.39246258779,2.04589013889626e-16
"full",320.873014513786,1.06566318510165e-42
"main",239.845199711272,6.88156336658276e-78
"int23_1",235.649788452941,1.03667626291295e-79
"int13_2",235.255860901528,6.9913749259223e-80
"int24",234.918173693222,4.98777554388383e-80
"int34",231.129304218429,1.12829274575771e-81
"int14",230.929767646973,9.24196169084051e-82
"int23",230.540327991603,6.26084094250988e-82
"int13",230.281216536533,4.83172263304351e-82
"int24_1",229.653826393896,2.58006067021986e-82
"int14_2",226.464172276539,1.06262672987874e-83
"int234_1",210.406545769533,1.12886537327339e-90
"int134_2",209.234276954404,3.49568486346706e-91
"x1",163.39497404442,4.32290773049506e-111
"int34_1",157.534458164849,1.23193064392999e-113
"int13_4",156.842114050283,6.16460181443821e-114
"int14_3",156.779393356287,5.78982954990286e-114
"x2",142.251721446152,2.84039037944186e-120
"x3",138.58521603098,7.26164415692237e-122
"int24_3",137.253271191055,1.91680824652837e-122
"null",133.766667815312,5.86632422780548e-124
"int34_2",133.300086531528,3.67902200602673e-124
"int23_4",132.897509988674,2.45977630965337e-124
"x4",128.598085758117,3.33948422097247e-126
