"model","log_marginal","post_prob"
"int12_3",486.251008416947,0.999920171954953
"int12",476.815452574588,7.98280450443846e-05
"int124_3",452.497021677598,2.19177084987477e-15
"int12_4",449.122735028657,7.5051793438139e-17
"int123_4",448.40728935296,3.66983861021285e-17
"int23_1",403.939099681784,1.78795906356498e-36
"int13_2",403.334950121422,9.77189407823117e-37
"main",401.981868917852,2.52547486515401e-37
"int24",397.947570819347,4.46961018521889e-39
"int14",395.252085738915,3.0174171300545e-40
"int23",394.554862939002,1.50257215652701e-40
"int13",393.952021926515,8.22289626836233e-41
"int34",393.881378062705,7.66204276177007e-41
"full",387.886830618232,1.90961446098784e-43
"int24_1",380.295053820128,9.63560356304359e-47
"int14_2",378.212039173604,1.20015449716618e-47
"int234_1",373.040663724016,6.81298346996619e-50
"int134_2",369.867416302729,2.85242011540985e-51
"x1",267.382139071116,8.83940662356991e-96
"int34_1",261.716819794393,3.06200723366452e-98
"int13_4",261.63882261452,2.83225575226745e-98
"int14_3",261.358109885031,2.13904774337267e-98
"x2",254.490514578719,2.22670012048847e-101
"int24_3",246.071682404995,4.91370834846833e-105
"int34_2",245.23055191243,2.11890284468004e-105
"int23_4",243.791341328333,5.02423366342369e-106
"x3",221.201808484094,7.77249347323094e-116
"null",214.531619677737,9.85675981905067e-119
"x4",205.505393293338,1.18493318666119e-122
