"model","log_marginal","post_prob"
"int12_3",441.23866401948,0.999927038053716
"int12",431.713164447565,7.2961946283148e-05
"int123_4",405.314216825188,2.50137687184191e-16
"int124_3",404.914001929634,1.67636277826663e-16
"int12_4",400.335338672292,1.72139216569127e-18
"full",342.844065157761,1.85240940427315e-43
"int13_2",337.538735182412,9.1973231158705e-46
"int23_1",329.131584063551,2.05344041190027e-49
"int13",328.693184147503,1.32460820334397e-49
"main",327.650330917292,4.6685502425001e-50
"int24",321.676657384651,1.18808793344495e-52
"int23",320.075159504787,2.3951178812564e-53
"int14",319.111238555024,9.13484838569285e-54
"int34",318.761632450754,6.43975495124609e-54
"int134_2",303.205667643234,1.12979504344204e-60
"int234_1",297.198397815421,2.78019672602854e-63
"int24_1",295.429381034527,4.74025059312416e-64
"int14_2",293.725226811039,8.62375730160146e-65
"int13_4",231.669968914024,9.67031114617331e-92
"int14_3",221.444118445186,3.50275705544386e-96
"int34_1",220.487860398491,1.34620879507186e-96
"x1",212.71485183817,5.66679755739795e-100
"x3",167.074455904217,8.54998970978122e-120
"x2",160.851259724096,1.69537522036452e-122
"int34_2",156.708889588185,2.6931301330213e-124
"int23_4",156.10572859923,1.47335652228223e-124
"int24_3",156.055290479871,1.40088618694747e-124
"null",150.858894594542,7.75598203182692e-127
"x4",141.7558750569,8.63466793392738e-131
