"model","log_marginal","post_prob"
"int12_3",462.668113457262,0.996211777862713
"int12",457.096050409843,0.00378822213716683
"int124_3",432.459242192241,7.56494155327539e-14
"int123_4",431.819609215069,3.99040066877917e-14
"int12_4",429.709241286138,4.83610095454095e-15
"full",382.508926503944,1.53341287096514e-35
"main",345.200182380978,9.60898255476044e-52
"int34",344.676946889092,5.69428392723639e-52
"int23_1",344.191922088406,3.50586770257571e-52
"int13_2",342.039615516648,4.07437178837604e-53
"int23",338.001966118225,7.18673783398905e-55
"int24",337.115233678454,2.96093447711782e-55
"int14",336.120657862129,1.09519135772767e-55
"int13",336.096299671937,1.06883675658277e-55
"int234_1",327.793992123113,2.65011685930414e-59
"int134_2",318.401056343813,2.20782601896676e-63
"int24_1",317.594661429545,9.85716407699979e-64
"int14_2",316.500495853429,3.3003645503136e-64
"x1",213.761617023345,7.93658662562585e-109
"int13_4",210.244671655398,2.35637167905289e-110
"int14_3",209.642281424333,1.29011683081133e-110
"int34_2",171.653293859171,4.09469321091685e-127
"x2",163.228687911324,8.98382933457508e-131
"int23_4",163.058074858295,7.57469561409418e-131
"int24_3",159.081054871296,1.41960444595866e-132
"x3",154.542279684661,1.51705851578064e-134
"null",144.078094511695,4.32976628575975e-139
"int34_1",143.149548824799,1.710811600488e-139
"x4",136.978117360454,3.57259310735611e-142
