"model","log_marginal","post_prob"
"int12_3",425.797936801693,0.999932480361377
"int12",416.19491226375,6.75196386214482e-05
"int123_4",391.73979712419,1.61699452629283e-15
"int124_3",389.103944598563,1.15870356397635e-16
"int12_4",386.417420209003,7.89277322598628e-18
"full",330.535338272414,4.24570487619607e-42
"int13_2",319.555037773312,7.23212437216233e-47
"main",315.999909450338,2.06677534944429e-48
"int23_1",315.756304425908,1.61993263656258e-48
"int13",310.141055285801,5.89963629965555e-51
"int24",309.052303750833,1.98603297640327e-51
"int34",307.925025987516,6.43303542769765e-52
"int14",307.578965347766,4.55117690449405e-52
"int23",306.354590421189,1.33777921016828e-52
"int14_2",292.498948678062,1.28515553265135e-58
"int24_1",292.461508676468,1.23792890648569e-58
"int134_2",284.78885151487,5.7610684764558e-62
"int234_1",283.64410305857,1.83377099676804e-62
"int13_4",218.33927743856,7.97663447413623e-91
"x1",215.900957430386,6.96419248985429e-92
"int34_1",213.842718108348,8.89178158920684e-93
"int14_3",213.459305656376,6.0600313977242e-93
"x3",161.533149671223,1.7030675086775e-115
"x2",160.412163299837,5.55128683771991e-116
"null",151.427990157321,6.96012193086081e-120
"int34_2",149.916148739167,1.53473169593745e-120
"int24_3",149.84618600635,1.43102767788227e-120
"int23_4",149.17882840841,7.34206646010744e-121
"x4",142.24689326379,7.1666654123146e-124
