"id","alpha_true"
1,-0.136899598160884
2,-0.556079984633775
3,-0.869365207435746
4,-0.0267453896376977
5,1.31963206370281
6,-0.197278609515687
7,0.984443827929825
8,-0.475449037794902
9,0.103790707402185
10,-0.526662020306582
11,0.355117466582754
12,0.591917915455168
13,-0.179558597902926
14,1.30430762919992
15,-0.760046391047866
16,-0.0748117652295187
17,-0.772064146505765
18,0.110291624900206
19,0.336403719815635
20,-0.229340486808712
21,-0.459502547655997
22,0.748394985792334
23,-0.0937352087344616
24,-0.443526975071418
25,0.62892275965637
26,0.601088394825195
27,0.311938057180706
28,-0.138236214628953
29,0.358718873323637
30,-0.122266804852914
31,-1.22593256652975
32,0.534893719003801
33,0.615912978822618
34,0.409827308258737
35,0.39803877503173
36,-0.307346792133441
37,0.0150112099410844
38,0.712997485858158
39,0.857590314435314
40,1.13106201170468
41,0.74711536934631
42,0.609068202982861
43,1.59758871682607
44,-0.428479483365914
45,-0.904746842378374
46,-0.0662564368281568
47,-0.98303697844685
48,0.42082107640372
49,1.07870596600997
50,-1.52600333273658
