"id","alpha_true"
1,-0.279375046373282
2,0.663188214340406
3,-0.409634921407274
4,-0.596580380797166
5,-0.114388264208703
6,-0.142508162626895
7,0.468638761026192
8,0.0760851863147719
9,-0.00638230987827009
10,0.780006803825698
11,0.53715496644842
12,-0.363195446072084
13,-0.18134980074637
14,-0.852245103601688
15,-0.79946097138989
16,0.0106804233832738
17,-1.01958486087786
18,-0.224705672189201
19,-0.200457060049583
20,0.246833696712614
21,-0.502970735355619
22,-0.228768833735138
23,-0.58698734213483
24,-0.486410641626848
25,0.11715496623382
26,0.248629170261421
27,-1.24010746027602
28,0.50144700347969
29,0.455063313536012
30,0.104801443921128
31,0.487124436776158
32,0.687990898259532
33,-0.576297884511985
34,0.446135462799597
35,1.81747037501615
36,0.136900611584757
37,0.30007096946621
38,-0.940717321954669
39,-0.414522129083124
40,0.916423661610929
41,0.528258721057802
42,1.53525647551084
43,0.571914451417962
44,-0.141209300810715
45,1.50180326032721
46,0.36571502669242
47,0.118488256454863
48,-1.4428866677964
49,0.230464041745689
50,0.450275898914054
