"id","alpha_true"
1,-0.539051977020461
2,0.0423501041884739
3,-0.327877606099141
4,-0.192333718234845
5,-0.468271586254228
6,0.791466511865324
7,1.45895450540681
8,-0.378601835912309
9,-0.0269605590125966
10,-0.239601375341687
11,-0.773819681857708
12,-0.723618175925071
13,1.23333638877286
14,0.48794245515862
15,-0.0302583426935171
16,0.712218586043977
17,-0.0596064831084087
18,1.39202426988675
19,-0.168922632620473
20,-0.712015549817516
21,0.267338862420575
22,0.0975013682431556
23,-1.20142455940034
24,0.312120940662936
25,-0.157606425694821
26,0.0653657367082831
27,0.637763370532221
28,-0.33373604731296
29,-0.0842832082570357
30,-0.96036241618486
31,-0.818943373695539
32,-0.500845500591436
33,-0.753479865638133
34,0.254816912458835
35,0.171687331193925
36,0.37213726409144
37,0.405249633061419
38,0.0212478722217769
39,-0.180494122839703
40,-0.89662461061128
41,-0.500563504593741
42,1.01670839141806
43,-0.562497680865748
44,-1.09505341528124
45,-0.44824571482999
46,-0.480231576765734
47,0.632145023768502
48,0.841867521442069
49,-0.860883337084728
50,0.378468929053226
