"model","log_marginal","post_prob"
"int12_3",282.992448666752,0.999941514252336
"int12",273.24577907599,5.84857116873665e-05
"int12_4",258.944359318511,3.59767638059729e-11
"int124_3",244.567632960925,2.05252837656188e-17
"int123_4",244.393937527182,1.72525860272568e-17
"int13_2",192.110460452842,3.39178732984073e-40
"main",191.579144309259,1.99379702765458e-40
"int23_1",191.491094193435,1.82574981280404e-40
"int34",183.277278144337,4.94568303469766e-44
"full",182.623586408367,2.57235892068507e-44
"int13",182.505545626706,2.28595199190107e-44
"int24",182.2874697471,1.83805267911163e-44
"int14",182.168565807928,1.63199426991747e-44
"int23",181.890248501911,1.23551197575092e-44
"int24_1",177.413636821177,1.40500933191174e-46
"int14_2",177.226779746124,1.16554276315025e-46
"int134_2",159.30843514865,1.92614966129654e-54
"int234_1",155.34750074706,3.66841174188606e-56
"x1",78.2274240546816,1.17938153352104e-89
"int13_4",45.7256780385643,9.04326747760028e-104
"int14_3",44.5037663391823,2.66474630070632e-104
"int34_1",44.4873389735584,2.62132913016639e-104
"null",23.0769380293388,1.31856811104548e-113
"x3",20.3731450567509,8.82795681760639e-115
"x2",13.1709434980453,6.57633314451428e-118
"x4",6.94109441746593,1.29537266057987e-120
"int23_4",-19.3546998996243,4.92352738297892e-132
"int24_3",-19.9218893823708,2.79221653841992e-132
"int34_2",-20.5935335680723,1.42645386953393e-132
