"model","log_marginal","post_prob"
"int12_3",379.987096545379,0.999934357803075
"int12",370.355870366711,6.56421969237332e-05
"int124_3",345.443069418395,9.94697730494267e-16
"int123_4",343.750213288777,1.83017682332169e-16
"int12_4",331.58133615613,9.49766531672051e-22
"int13_2",291.740505738688,4.73112101615656e-39
"int14",291.651549471815,4.32843441150817e-39
"main",289.682593374439,6.04260315164008e-40
"int23_1",289.473023386175,4.90014558650224e-40
"int24",285.55551969779,9.74672580567952e-42
"full",283.416653530595,1.148050454236e-42
"int13",282.656310185498,5.36720342022426e-43
"int34",280.846209924913,8.78276981802296e-44
"int23",280.416678351685,5.71594851978946e-44
"int134_2",266.948098194438,8.08645673597972e-50
"int14_2",262.320747556474,7.90907000204728e-52
"int234_1",258.890441595285,2.56072221576904e-53
"int24_1",257.782380933743,8.45547166129785e-54
"int14_3",159.72426746964,2.19300819723476e-96
"x2",151.850740600796,8.34854865906975e-100
"int13_4",149.347108943491,6.82806378219643e-101
"int34_1",149.318073912738,6.63266122726765e-101
"int24_3",148.672176347048,3.47678685492657e-101
"int34_2",147.689337914219,1.30117814167567e-101
"int23_4",147.020142734327,6.66360100577806e-102
"x3",122.764239444135,1.9476191341164e-112
"null",109.903165893915,5.05837192454204e-118
"x4",101.02349427755,7.04074108998135e-122
"x1",94.2014617034115,7.67091679280407e-125
