"model","log_marginal","post_prob"
"int12_3",383.590805333624,0.999221989785481
"int12",376.432812741974,0.000778010214518072
"int123_4",348.716789055173,7.14610102250543e-16
"int124_3",347.944738509496,3.30196039359434e-16
"int12_4",329.474686857128,3.14289843409825e-24
"int13_2",286.562943898634,7.26101227352725e-43
"int23_1",286.546592301798,7.14324856445853e-43
"full",284.877025811301,1.34527864607359e-43
"main",284.235299980357,7.08132066878585e-44
"int23",277.485910742924,8.29643966705479e-47
"int13",277.442942576208,7.94750704529839e-47
"int14",276.425563489545,2.87335177332988e-47
"int34",275.666309373907,1.34477282841399e-47
"int24",275.046873187188,7.23821047769318e-48
"int134_2",252.526747979183,1.20023171405349e-57
"int234_1",250.838943277528,2.21952902957385e-58
"int14_2",247.982698892571,1.27587948449497e-59
"int24_1",245.442430545809,1.00597023001165e-60
"int14_3",181.417056077205,1.57296223265869e-88
"int34_1",180.57764032306,6.7946120524567e-89
"int13_4",179.744405928342,2.95321839838582e-89
"x1",176.73050901878,1.45002926878641e-90
"x3",122.995661263303,6.67773072481113e-114
"int23_4",116.513126985641,1.0216450541336e-116
"int34_2",114.664044451315,1.60788023131916e-117
"int24_3",113.040891501841,3.17195725670068e-118
"x2",108.736628468963,4.28558035493229e-120
"null",103.702925788138,2.79190312448831e-122
"x4",95.0397855673586,4.82554478855611e-126
