"id","alpha_true"
1,-0.280637749027157
2,0.571983290902473
3,-0.295186322195953
4,-0.184611367405995
5,0.25394623366143
6,0.0124540903119177
7,-0.144643673066129
8,-0.433641301748756
9,-0.588325944233034
10,-0.198202025251113
11,0.652676296372399
12,-0.507839222899663
13,-0.296080211017276
14,-0.445224889580122
15,-0.193949329070109
16,0.489377728316851
17,0.128537366009876
18,-0.868010093732874
19,-0.322968455773788
20,-0.500550130744
21,0.324231935750267
22,0.0894011737542228
23,-0.239901298545877
24,0.609552078245526
25,0.406085799500062
26,-0.12639555176537
27,-1.33120472115384
28,-0.103094266360666
29,-0.435185414556331
30,-0.295343272433454
31,-0.333331958897585
32,-0.48823563705699
33,0.108550301798361
34,-0.285695624339337
35,0.267619636419743
36,-0.33946681377586
37,0.611045088885121
38,-0.293684909534724
39,0.213684088951218
40,0.0891428698263153
41,1.10000937507013
42,-0.509503863029054
43,0.143675732860198
44,-0.719538182257038
45,-0.667901308835091
46,-0.27412486198829
47,0.413337738935414
48,0.355603184678369
49,0.243799590124619
50,0.100204616924328
