"model","log_marginal","post_prob"
"int12_3",384.601305794396,0.999931264981127
"int12",375.016122779304,6.87350188724526e-05
"int124_3",348.511842530939,2.1208765857484e-16
"int123_4",346.558943851348,3.00872349409476e-17
"int12_4",328.684889177389,5.19731408725763e-25
"main",311.592149768402,1.96108562936707e-32
"int13_2",311.469368894754,1.73449679353483e-32
"int23_1",311.409133490492,1.63310307908897e-32
"int34",309.717297724089,3.00786721485452e-33
"int14",303.064066357221,3.87968968843783e-36
"int24",302.938285763782,3.4211425690251e-36
"int13",302.013098697791,1.35633676953815e-36
"int23",301.953032050712,1.27726473634657e-36
"full",290.390476902688,1.2154218080545e-41
"int234_1",283.456003126836,1.18337755766658e-44
"int134_2",282.899486136018,6.78314452698452e-45
"int14_2",266.512391973191,5.18330185580649e-52
"int24_1",265.762598192951,2.44892339377018e-52
"int34_1",221.470295349168,1.42256619466187e-71
"int14_3",214.160769958023,9.51888196065777e-75
"int13_4",213.867855876393,7.1019068553832e-75
"x1",198.446356131933,1.42528833367521e-81
"int34_2",147.791536475834,1.42821658479859e-103
"x3",144.612139352728,5.94291399912087e-105
"int23_4",139.750801752039,4.59988899013849e-107
"int24_3",139.187231516338,2.61813422158752e-107
"x2",126.748947030301,1.03779981932472e-112
"null",115.086986614866,8.94105021845554e-118
"x4",106.165547365851,1.19359419420798e-121
