"id","alpha_true"
1,0.388002744782187
2,-0.0479814783280745
3,0.47148287846603
4,-0.3565956562905
5,1.01179178236139
6,-0.174209864139994
7,0.155944638554686
8,-0.432857626579466
9,0.141971455598099
10,0.132733381563048
11,0.28865567750764
12,0.707056871895401
13,0.417989043624796
14,-0.672296386533243
15,0.191226775816392
16,0.122108555331222
17,-0.63480262458074
18,-0.796484277997577
19,-0.264187469889835
20,-0.181400747948583
21,-0.250646980950946
22,0.254765891402757
23,0.632166768697339
24,0.0171413700291207
25,0.100650225406288
26,-1.37573607770637
27,-0.531488558903869
28,-0.326076820535832
29,0.395531587407774
30,-0.3692706276529
31,-0.239085698763585
32,0.0356925806856485
33,-0.200185625767726
34,0.363742951814183
35,0.0419037746125682
36,-0.469577699454501
37,-0.653763602073124
38,0.996444776807897
39,-0.183455851695751
40,-0.0487888130219324
41,-0.09475218759771
42,0.151426589274365
43,0.817469841046102
44,-0.620406820900004
45,-0.0772756181467566
46,-0.311746699357098
47,-0.182739275415075
48,-0.666351738838347
49,0.544461295932403
50,0.284384378812908
