"id","alpha_true"
1,0.12597369682606
2,0.198926965700529
3,-0.13845162200113
4,0.0366035572509428
5,0.253127652321545
6,-0.295278470970635
7,-0.212637944988633
8,-0.544579390927723
9,-0.197560462402231
10,0.135005072384866
11,-0.101170457160103
12,-0.573288591771388
13,-0.332782064014754
14,0.0978055668459922
15,0.150727947379104
16,-0.148895927906373
17,0.213318324357805
18,-0.00854553037032345
19,0.0391765116901942
20,0.171222039544145
21,0.0837762862246468
22,0.198568817832738
23,-0.124362192383862
24,0.112622822744816
25,-0.277569628420845
26,0.375715541699838
27,0.718877753805998
28,-0.102197824148698
29,-0.321195012963458
30,0.367452534762567
31,0.717891139041573
32,0.402442607251538
33,0.872673022648717
34,-0.177798080621601
35,-0.322912231103344
36,-0.518500881204171
37,0.174402062620744
38,-0.314583360322208
39,0.498354956586322
40,0.105277947813378
41,-0.0634769743636565
42,-1.00198433495193
43,-0.39451454459921
44,0.189919515607887
45,-0.576349858263992
46,-0.704781867681935
47,-0.358929034712061
48,0.624821935964509
49,0.426346659133648
50,0.00630268887089558
