"model","log_marginal","post_prob"
"int12_3",346.674760706902,0.999928043606916
"int12",337.13538239183,7.19563930830387e-05
"int124_3",311.584118604757,5.75832956618502e-16
"int12_4",309.463262729829,6.90590363348778e-17
"int123_4",309.292847087729,5.82384678334776e-17
"full",248.348721210504,1.98386615296451e-43
"main",236.881695552029,2.0770473664534e-48
"int13_2",236.796285451907,1.90701129542085e-48
"int23_1",236.72314240523,1.77250571390398e-48
"int14",228.284930738169,3.83635580915833e-52
"int34",228.07073832057,3.09667975388527e-52
"int24",227.567267446213,1.87172340990394e-52
"int13",227.34415403755,1.49742386356836e-52
"int23",227.283443444594,1.4092189495198e-52
"int14_2",215.62381715876,1.21693425886529e-57
"int24_1",214.961524150006,6.27533504850417e-58
"int134_2",201.193258844242,6.57893007792122e-64
"int234_1",200.365903759244,2.87633537587784e-64
"x1",144.965335285181,2.50425379209647e-88
"int34_1",143.073470284661,3.77617236686889e-89
"int13_4",143.015744200372,3.56436105629557e-89
"int14_3",142.615650777051,2.38903946491638e-89
"x3",109.619965766256,1.11783935944263e-103
"null",97.3570465349043,5.28033216285502e-109
"x4",88.0984017776062,5.031331294912e-113
"x2",53.2595448664064,3.72700180112125e-128
"int23_4",30.590637331125,5.32571778820874e-138
"int34_2",28.295664813449,5.36641492446413e-139
"int24_3",28.2876100295942,5.32336323097983e-139
