"model","log_marginal","post_prob"
"null",-3.31843005875939,0.771924040454806
"x1",-5.27193784160778,0.109440209607126
"main",-5.32744568967379,0.103530941640502
"int12_3",-7.89121367481702,0.00797333250026871
"x4",-8.06335667548806,0.0067124199567806
"int13",-12.3314523537281,9.40304941961861e-05
"int14_2",-12.5921262730154,7.24535173843569e-05
"int14",-12.6781318632847,6.64825579270557e-05
"int12",-12.927033652386,5.18335611099705e-05
"int23",-13.1197757508163,4.27468598513697e-05
"int34",-13.146814626811,4.16065190499426e-05
"int12_4",-13.7638114549189,2.24493135035277e-05
"int24",-13.9717335534727,1.82349108675163e-05
"int24_1",-14.6707716464441,9.06390319302939e-06
"int14_3",-19.3009998144058,8.83960207339357e-08
"int13_4",-20.2830306847447,3.31086998756353e-08
"int34_1",-20.5575909911137,2.51595055043903e-08
"x3",-21.8250982550393,7.08321934197348e-09
"x2",-24.5681725848629,4.55961995497319e-10
"int134_2",-34.6947379273276,1.82396792470347e-14
"int124_3",-35.7649863253954,6.25481146065476e-15
"int123_4",-37.0686924728525,1.69832904643881e-15
"int23_1",-45.6720767305097,3.11615842189249e-19
"int13_2",-46.9378940582021,8.78783811707757e-20
"int34_2",-54.6467427236895,3.94431517842542e-23
"int23_4",-56.1037672731254,9.18742673880453e-24
"int24_3",-56.9601903225641,3.90170189413922e-24
"full",-81.7155804272728,6.92029749482176e-35
"int234_1",-99.9931935685247,7.98469322474972e-43
