"model","log_marginal","post_prob"
"x1",-11.8372548553087,0.923695514459067
"x2",-14.9418521851843,0.041420882325216
"null",-15.1176145775998,0.0347445513918304
"int124_3",-20.8069274300204,0.000117503155882631
"int123_4",-22.5053986362903,2.14987326208604e-05
"int12_3",-28.9365484214205,3.46258142120716e-08
"x3",-30.5684742929311,6.77116806756152e-09
"x4",-30.9733131804912,4.51693976005418e-09
"int14_3",-31.6418193188788,2.31481224811445e-09
"int34_1",-32.6018282274454,8.86317246319664e-10
"int13_4",-32.7309246945177,7.78974635701855e-10
"int12_4",-35.6669755366368,4.13440138496986e-11
"int12",-43.7631135491132,1.25980861511253e-14
"int24_1",-53.0539992608318,1.16231589601251e-18
"int14_2",-53.2196775560926,9.84852083280875e-19
"main",-56.5431195198615,3.54828505573853e-20
"int13_2",-57.0300309178078,2.18049737822861e-20
"int23_1",-57.0482313667078,2.14117031780188e-20
"int24_3",-58.6080073777445,4.50037910591047e-21
"int23_4",-61.8376698463628,1.780838397707e-22
"int34_2",-61.9565018347522,1.58130787714672e-22
"int14",-66.3076676327042,2.03858647445562e-24
"int24",-66.9296954986014,1.09442465626134e-24
"int13",-72.143610887027,5.95403230097705e-27
"int34",-72.1872131511871,5.70000141740134e-27
"int23",-72.231699893851,5.45198455455563e-27
"int134_2",-111.114030787954,7.08227630217681e-44
"int234_1",-111.396879398061,5.33744331059247e-44
"full",-192.496327539751,3.20841443822723e-79
