"model","log_marginal","post_prob"
"null",-10.9608328499572,0.674500169895157
"int12_3",-11.6911873576518,0.324932484203487
"int12_4",-18.258390893616,0.000456765058197736
"int12",-19.9231395443647,8.64374051505023e-05
"x3",-21.4557187226323,1.86685694900331e-05
"x1",-22.7705534245807,5.01286010720949e-06
"x2",-25.3402376575927,3.83783149356918e-07
"x4",-26.9307254639492,7.82250455229101e-08
"int124_3",-39.744217833277,2.13067296142305e-13
"int123_4",-44.3005552098434,2.23730201776885e-15
"int13_2",-56.5757667227053,1.04392185557956e-20
"main",-58.4357034843589,1.62520338349199e-21
"int23_1",-58.6982566336925,1.2499203355064e-21
"int13_4",-61.3926386683835,8.44747828470842e-23
"int34_1",-61.5254549342896,7.39683127985813e-23
"int24_1",-61.6066937310316,6.81968243056117e-23
"int14_3",-63.832822567656,7.36154009366266e-24
"int14_2",-64.3331770685703,4.46341720353673e-24
"int34_2",-65.1101816745439,2.05219521298875e-24
"int24_3",-66.006811379215,8.37177094151563e-25
"int23_4",-67.5724148301648,1.74938096871097e-25
"int24",-70.5407990428839,8.98941672954162e-27
"int13",-71.6463646598006,2.97570905836197e-27
"int34",-72.1321363609225,1.83072240982339e-27
"int14",-74.1622576473878,2.40409721558695e-28
"int23",-74.1700705305478,2.3853874686417e-28
"full",-92.4776941818937,2.67090846711963e-36
"int234_1",-115.738536844091,2.11155983389447e-46
"int134_2",-116.372352354423,1.12031670965311e-46
