"model","log_marginal","post_prob"
"x2",-7.73028787408168,0.684414821693426
"null",-8.50701086972105,0.314769681837643
"x3",-15.0784370911707,0.000440614463278808
"int12_3",-15.6724764605749,0.000243260014731822
"x4",-16.6618193471045,9.04491671745503e-05
"int12_4",-17.5269396395345,3.80791813599153e-05
"main",-20.996449672066,1.18549176404699e-06
"int13_2",-21.2184322838149,9.49495078032699e-07
"int23_1",-22.0204879396981,4.25759524588049e-07
"int12",-22.3177094040471,3.16288011175747e-07
"int14_2",-23.3078744441423,1.17505857824253e-07
"int24_1",-23.5434926852729,9.28392910419432e-08
"int34",-27.2544385039627,2.2703275729454e-09
"int13",-28.0135007339603,1.06275213410004e-09
"int23",-28.0327233979499,1.0425183040281e-09
"int14",-28.3824719427781,7.34834986990487e-10
"int34_2",-28.494785432469,6.56769077718433e-10
"int24",-29.0936330361967,3.60858124114797e-10
"int24_3",-30.5568317398702,8.35367094534676e-11
"int23_4",-31.0718163012599,4.99140041678045e-11
"x1",-34.9658853027167,1.01636507110845e-12
"int13_4",-36.457280677147,2.2874149225236e-13
"int34_1",-37.5380618193336,7.76189321887869e-14
"int14_3",-38.663506843685,2.51879660959697e-14
"int123_4",-46.6430848161479,8.62395374908754e-18
"int124_3",-47.0230241541051,5.897946934491e-18
"int134_2",-48.8360080608716,9.62347570553481e-19
"int234_1",-50.0639458628905,2.81867720133314e-19
"full",-99.2588819798071,1.21606292935057e-40
