"model","log_marginal","post_prob"
"x1",19.878929549172,0.978710692913685
"null",16.0124938047814,0.0204872008343085
"x3",12.5431371933456,0.000637911149255909
"int12_3",10.1256554131895,5.68671149262987e-05
"x2",9.90925694117233,4.58015877240936e-05
"int23_1",9.55265829242833,3.20635576089192e-05
"main",8.56645269651177,1.19593633120094e-05
"int13_2",8.22642235646196,8.51206162433278e-06
"x4",8.16092735103902,7.97242862211894e-06
"int34_1",5.17555679058126,4.02773305125646e-07
"int14_3",5.10418150158561,3.75027214890939e-07
"int13_4",4.40020158655872,1.85493284892668e-07
"int12",1.74249755158118,1.3004749623317e-08
"int24",1.43215565031953,9.53503343035166e-09
"int23",1.42839321124971,9.49922585219769e-09
"int34",0.924226995389951,5.73761770485681e-09
"int12_4",0.90016682954694,5.60121716121508e-09
"int24_1",0.631661557127622,4.28225034054881e-09
"int14",0.572601608690309,4.03666438428521e-09
"int13",-0.00407712651136549,2.26764073737957e-09
"int14_2",-0.274753136528801,1.72990061393195e-09
"int34_2",-8.80716261876546,3.40755439577481e-13
"int24_3",-8.90857089681123,3.07894365794562e-13
"int23_4",-9.44684345931941,1.79735116747778e-13
"int124_3",-19.3767838798311,8.7521470893584e-18
"int234_1",-20.9528270286697,1.80987159915991e-18
"int123_4",-21.496687540319,1.05063568096094e-18
"int134_2",-23.0419976247379,2.24043579883779e-19
"full",-68.157777889401,5.71213006473222e-39
