"model","log_marginal","post_prob"
"x3",9.25930253995224,0.481727026446855
"null",8.66170789985728,0.265014085752017
"int12_3",8.07983453168656,0.1481032417831
"x1",7.73369972778468,0.104770768482107
"x4",1.21997598279974,0.000155369529412249
"x2",0.44545866486113,7.16138880503309e-05
"int13_2",0.0395562148184574,4.77217167611442e-05
"int12_4",-0.0407075729351583,4.40410777904567e-05
"int12",-0.234685952958937,3.62755661030156e-05
"main",-0.838608604268167,1.98305118323855e-05
"int23_1",-1.54015380166879,9.83233609837989e-06
"int13_4",-6.88501803494134,4.6925798625618e-08
"int34_1",-7.23806851560858,3.29673316404679e-08
"int34",-7.51349454004795,2.50304002571834e-08
"int14_2",-7.6046600973583,2.28494155447656e-08
"int13",-7.62745647876657,2.23344238290055e-08
"int14_3",-8.32210442576344,1.11504651073337e-08
"int14",-8.43826590515949,9.92760967246845e-09
"int24_1",-8.4850769674658,9.47359702719072e-09
"int24",-8.70794552566004,7.58096204754384e-09
"int23",-9.20765369145112,4.59942798654001e-09
"int34_2",-14.1159001139362,3.39687437900468e-11
"int23_4",-14.6953074126373,1.90303201158102e-11
"int24_3",-14.7867611301614,1.73671377472108e-11
"int123_4",-20.2336563841933,7.48465344778568e-14
"int124_3",-24.6318310978873,9.20595161465978e-16
"int134_2",-29.8921558131378,4.78121959936793e-18
"int234_1",-30.0495272870529,4.08501004111941e-18
"full",-71.8993010951437,2.72940067507754e-36
