"model","log_marginal","post_prob"
"null",-5.20886951382385,0.995310459415451
"x2",-11.3411248087743,0.00216149348941534
"int12_3",-12.3172664027797,0.000814368607304182
"int12_4",-12.3580554404445,0.000781819628903922
"x4",-12.8523817160515,0.000476895688583077
"x3",-12.9029222948332,0.000453392051016879
"int14_2",-19.78214286472,4.6651581218487e-07
"main",-20.1230197626239,3.31761062041693e-07
"int24_1",-20.1875531908977,3.11027579681133e-07
"int23_1",-20.4308078574874,2.43867957811364e-07
"int12",-20.5539161413789,2.15620224094398e-07
"x1",-25.4024593692258,1.69041728146384e-09
"int34",-27.6509490643245,1.78437962974374e-10
"int13",-27.8633541957417,1.44291543871294e-10
"int23",-27.927931066184,1.35268134840954e-10
"int14",-28.1740424050002,1.05757385398729e-10
"int24",-28.6220496925846,6.75683964900337e-11
"int23_4",-31.431501286,4.07018630167382e-12
"int34_2",-33.3735298192366,5.83716557649801e-13
"int24_3",-34.0544876619883,2.95437608488884e-13
"int124_3",-43.4706488003872,2.40479995993689e-17
"int123_4",-45.3360641085976,3.72339731462867e-18
"int134_2",-50.0778693871959,3.24787655636001e-20
"int234_1",-50.8697724450805,1.47122937035566e-20
"int13_2",-59.6558100514145,2.2488098557873e-24
"int13_4",-68.0236402519279,5.22216096788314e-28
"int34_1",-72.6065628043055,5.33964370246478e-30
"int14_3",-72.6757296109998,4.98280069578384e-30
"full",-93.8176758626552,3.27825643694371e-39
