"model","log_marginal","post_prob"
"null",-18.2450290145227,0.999753771716838
"x1",-26.5573410356607,0.000245415398338515
"x2",-33.0842031943904,3.59187809694634e-07
"x3",-33.1516243473274,3.35769276006497e-07
"x4",-34.197976548778,1.17927737651037e-07
"int12_3",-63.5853993624959,2.03619985260853e-20
"int24_1",-64.2562623248648,1.04104216271093e-20
"int13_2",-64.271222268913,1.02558414404308e-20
"int12_4",-64.3158193806743,9.80850952831297e-21
"int14_2",-64.9670925686749,5.11397577632539e-21
"main",-65.0280997169708,4.8113128652076e-21
"int23_1",-65.3597358119492,3.45331243618152e-21
"int14_3",-71.3091510343184,9.00404529396748e-24
"int34_1",-71.7054954696006,6.05769592978548e-24
"int13_4",-72.2340147926885,3.57087332629496e-24
"int34_2",-78.0689462113703,1.04398900980187e-26
"int12",-78.5905620943281,6.19670793267691e-27
"int24",-78.9539744993144,4.30856872865246e-27
"int24_3",-79.1269999388735,3.62400702949928e-27
"int34",-79.4064952456885,2.74034827797157e-27
"int13",-79.4780647755726,2.55107666387385e-27
"int23_4",-79.4864089444582,2.52987861240408e-27
"int14",-79.6781739058218,2.08841699626944e-27
"int23",-80.625966405258,8.09461442301193e-28
"int123_4",-123.722320878492,1.5548454554896e-46
"int124_3",-124.137574296426,1.02646692643957e-46
"int134_2",-124.854912777047,5.00966651793044e-47
"int234_1",-125.297386516814,3.21843626569422e-47
"full",-227.269011242934,1.66698228267768e-91
